name,address,city,region,country,website,source_url,image_url,image_source_url,price_text,price_source_url,enriched_at,google_maps_url,apple_maps_url,maps_verified_at,maps_notes,lat,lon,status,verified_at,notes
Good Luck Cat Cafe,901 Progresso Drive #202,Fort Lauderdale,FL,US,https://ladyluckanimalrescue.com/,https://ladyluckanimalrescue.com/,/images/cafes/good-luck-cat-cafe-fort-lauderdale-fl.png,https://ladyluckanimalrescue.com/wp-content/uploads/2021/07/white-shadow.png,See website,https://ladyluckanimalrescue.com/,2026-07-07,https://www.google.com/maps/search/?api=1&query=Good%20Luck%20Cat%20Cafe%2C%20901%20Progresso%20Drive%20%23202%2C%20Fort%20Lauderdale%2C%20FL%2C%20United%20States,https://maps.apple.com/?q=Good+Luck+Cat+Cafe&address=901+Progresso+Drive+%23202%2C+Fort+Lauderdale%2C+FL%2C+United+States&ll=26.1348197%2C-80.1412016,2026-07-07,Maps search link from curated name/address.,26.1348197,-80.1412016,active,2026-07-06,"Promoted from OSM review; official site confirms adoption cats, address, and public visit hours."
Santa Fe Cat Cafe,1221 Flagman Way #B5,Santa Fe,NM,US,https://www.santafecatcafe.com/,https://www.santafecatcafe.com/,/images/cafes/placeholder.png,https://www.santafecatcafe.com/,$10/person for 50 min,https://www.santafecatcafe.com/,2026-07-07,https://www.google.com/maps/search/?api=1&query=Santa%20Fe%20Cat%20Cafe%2C%201221%20Flagman%20Way%20%23B5%2C%20Santa%20Fe%2C%20NM%2C%20United%20States,https://maps.apple.com/?q=Santa+Fe+Cat+Cafe&address=1221+Flagman+Way+%23B5%2C+Santa+Fe%2C+NM%2C+United+States&ll=35.6743695%2C-105.9618861,2026-07-07,Maps search link from curated name/address.,35.6743695,-105.9618861,active,2026-07-06,"Promoted from OSM review; official site confirms reservations, cat lounge visits, and adoptable cats."
The Cheshire Grin Cat Cafe,1926 Cherokee Street,Saint Louis,MO,US,https://thecheshiregrincatcafe.com/,https://thecheshiregrincatcafe.com/,/images/cafes/the-cheshire-grin-cat-cafe-saint-louis-mo.webp,https://img1.wsimg.com/isteam/ip/9f10694e-46f0-4a5e-8e08-9bfd656c4913/Cat-Cafe-Close-up-WEB.jpg,See website,https://thecheshiregrincatcafe.com/,2026-07-07,https://www.google.com/maps/search/?api=1&query=The%20Cheshire%20Grin%20Cat%20Cafe%2C%201926%20Cherokee%20Street%2C%20Saint%20Louis%2C%20MO%2C%20United%20States,https://maps.apple.com/?q=The+Cheshire+Grin+Cat+Cafe&address=1926+Cherokee+Street%2C+Saint+Louis%2C+MO%2C+United+States&ll=38.592458%2C-90.2196747,2026-07-07,Maps search link from curated name/address.,38.592458,-90.2196747,active,2026-07-06,Promoted from OSM review; official site confirms cat lounge reservations and adoptable cats.
Cat Tales Cat Cafe,431 W Franklin St Unit 210,Chapel Hill,NC,US,https://cattalescatcafe.com/,https://cattalescatcafe.com/,/images/cafes/placeholder.png,https://cattalescatcafe.com/,$13 weekdays; $15 weekends,https://cattalescatcafe.com/,2026-07-07,https://www.google.com/maps/search/?api=1&query=Cat%20Tales%20Cat%20Cafe%2C%20431%20W%20Franklin%20St%20Unit%20210%2C%20Chapel%20Hill%2C%20NC%2C%20United%20States,https://maps.apple.com/?q=Cat+Tales+Cat+Cafe&address=431+W+Franklin+St+Unit+210%2C+Chapel+Hill%2C+NC%2C+United+States&ll=35.9102805%2C-79.0626724,2026-07-07,Maps search link from curated name/address.,35.9102805,-79.0626724,active,2026-07-06,"Promoted from external baseline; official site confirms reservations, cat visits, address, and adoption-focused foster cats."
Constellation Cat Cafe,3320 E Lake Lansing Rd,East Lansing,MI,US,https://www.constellationcatcafe.com/,https://www.constellationcatcafe.com/,/images/cafes/placeholder.png,https://www.constellationcatcafe.com/,$15 / hr,https://www.constellationcatcafe.com/,2026-07-07,https://www.google.com/maps/search/?api=1&query=Constellation%20Cat%20Cafe%2C%203320%20E%20Lake%20Lansing%20Rd%2C%20East%20Lansing%2C%20MI%2C%20United%20States,https://maps.apple.com/?q=Constellation+Cat+Cafe&address=3320+E+Lake+Lansing+Rd%2C+East+Lansing%2C+MI%2C+United+States&ll=42.7576499%2C-84.4748537,2026-07-07,Maps search link from curated name/address.,42.7576499,-84.4748537,active,2026-07-06,"Promoted from external baseline; official site confirms cat room visits, address, and adoptable rescue cats."
Catsbury Park,708 Cookman Ave,Asbury Park,NJ,US,https://catsburypark.com/,https://catsburypark.com/,/images/cafes/catsbury-park-asbury-park-nj.webp,https://img1.wsimg.com/isteam/ip/62247602-c687-465c-bc73-9437e2ac1c20/IMG_7691.jpeg,$11 / 30min,https://catsburypark.com/,2026-07-07,https://www.google.com/maps/search/?api=1&query=Catsbury%20Park%2C%20708%20Cookman%20Ave%2C%20Asbury%20Park%2C%20NJ%2C%20United%20States,https://maps.apple.com/?q=Catsbury+Park&address=708+Cookman+Ave%2C+Asbury+Park%2C+NJ%2C+United+States&ll=40.2157077%2C-74.0123998,2026-07-07,Maps search link from curated name/address.,40.2157077,-74.0123998,active,2026-07-06,"Promoted from external baseline; official site confirms cat lounge visits, address, and adoptable cats."
Mad Catter Cafe,124 Duckworth Street,St. John's,NL,CA,https://www.madcattercafe.com/,https://www.madcattercafe.com/,/images/cafes/placeholder.png,https://www.madcattercafe.com/,$10+tax for 50 min,https://www.madcattercafe.com/,2026-07-07,https://www.google.com/maps/search/?api=1&query=Mad%20Catter%20Cafe%2C%20124%20Duckworth%20Street%2C%20St.%20John's%2C%20NL%2C%20Canada,https://maps.apple.com/?q=Mad+Catter+Cafe&address=124+Duckworth+Street%2C+St.+John%27s%2C+NL%2C+Canada&ll=47.5712581%2C-52.6988418,2026-07-07,Maps search link from curated name/address.,47.5712581,-52.6988418,active,2026-07-06,"Promoted from external baseline; official site confirms lounge visits, address, and adoptable cats."
Aristocat Cafe,111 North Liberty Street,Harrisonburg,VA,US,https://www.aristocat.cafe/,https://www.aristocat.cafe/,/images/cafes/aristocat-cafe-harrisonburg-va.png,https://www.aristocat.cafe/uploads/b/c5cd4200-a17e-11ec-99e9-9df67c23d517/aatwell1%202-cat%20only-fb.png,See website,https://www.aristocat.cafe/,2026-07-07,https://www.google.com/maps/search/?api=1&query=Aristocat%20Cafe%2C%20111%20North%20Liberty%20Street%2C%20Harrisonburg%2C%20VA%2C%20United%20States,https://maps.apple.com/?q=Aristocat+Cafe&address=111+North+Liberty+Street%2C+Harrisonburg%2C+VA%2C+United+States&ll=38.4509476%2C-78.8703431,2026-07-07,Maps search link from curated name/address.,38.4509476,-78.8703431,active,2026-07-06,"Promoted from OSM review; official site confirms reservations, cats, and adoption/rescue info."
Fur Babies Cat Café,302 South Street,Carrollton,GA,US,https://www.furbabiescatcafe.com/,https://www.furbabiescatcafe.com/,/images/cafes/fur-babies-cat-cafe-carrollton-ga.jpg,https://www.furbabiescatcafe.com/uploads/b/f233ff60-7aac-11eb-87c4-b773c865acb3/Fur%20Babies%20Cat%20Cafe%20PSD%20-%20Jesse%20Update%20Rectangle_NjQ1Mz.jpg,$14 for 60 min,https://app.squarespacescheduling.com/schedule.php?owner=22232198&appointmentType=20919309,2026-07-07,https://www.google.com/maps/search/?api=1&query=Fur%20Babies%20Cat%20Caf%C3%A9%2C%20302%20South%20Street%2C%20Carrollton%2C%20GA%2C%20United%20States,https://maps.apple.com/?q=Fur+Babies+Cat+Caf%C3%A9&address=302+South+Street%2C+Carrollton%2C+GA%2C+United+States&ll=33.574879%2C-85.0831688,2026-07-07,Maps search link from curated name/address.,33.574879,-85.0831688,active,2026-07-06,"Promoted from OSM review; official site confirms address, cat lounge visits, and adoption services."
Purr & Pour Cat Café,908 Front Street,Georgetown,SC,US,https://www.purrandpour.com/,https://www.purrandpour.com/,/images/cafes/placeholder.png,https://www.purrandpour.com/,$17 / hr,https://www.purrandpour.com/,2026-07-07,https://www.google.com/maps/search/?api=1&query=Purr%20%26%20Pour%20Cat%20Caf%C3%A9%2C%20908%20Front%20Street%2C%20Georgetown%2C%20SC%2C%20United%20States,https://maps.apple.com/?q=Purr+%26+Pour+Cat+Caf%C3%A9&address=908+Front+Street%2C+Georgetown%2C+SC%2C+United+States&ll=33.3677085%2C-79.2849222,2026-07-07,Maps search link from curated name/address.,33.3677085,-79.2849222,active,2026-07-06,"Promoted from OSM review; official site confirms address, cat lounge visits, and adoptable cats."
Beans Cat Cafe New Paltz,11 Church Street,New Paltz,NY,US,https://www.beanscatcafe.com/,https://www.beanscatcafe.com/,/images/cafes/placeholder.png,https://www.beanscatcafe.com/,$13.50 / hr,https://www.beanscatcafe.com/,2026-07-07,https://www.google.com/maps/search/?api=1&query=Beans%20Cat%20Cafe%20New%20Paltz%2C%2011%20Church%20Street%2C%20New%20Paltz%2C%20NY%2C%20United%20States,https://maps.apple.com/?q=Beans+Cat+Cafe+New+Paltz&address=11+Church+Street%2C+New+Paltz%2C+NY%2C+United+States&ll=41.7482929%2C-74.0862539,2026-07-07,Maps search link from curated name/address.,41.7482929,-74.0862539,active,2026-07-06,Promoted from OSM review; OSM supplies address and official site confirms adoptable cats at the New Paltz location.
Beans Cat Cafe Beacon,325 Main Street,Beacon,NY,US,https://www.beanscatcafe.com/,https://www.beanscatcafe.com/,/images/cafes/placeholder.png,https://www.beanscatcafe.com/,$13.50 / hr,https://www.beanscatcafe.com/,2026-07-07,https://www.google.com/maps/search/?api=1&query=Beans%20Cat%20Cafe%20Beacon%2C%20325%20Main%20Street%2C%20Beacon%2C%20NY%2C%20United%20States,https://maps.apple.com/?q=Beans+Cat+Cafe+Beacon&address=325+Main+Street%2C+Beacon%2C+NY%2C+United+States&ll=41.5049883%2C-73.9701454,2026-07-07,Maps search link from curated name/address.,41.5049883,-73.9701454,active,2026-07-06,Promoted from OSM review; OSM supplies address and official site confirms adoptable cats at the Beacon location.
The Scratching Post,114 East University Avenue,Champaign,IL,US,https://scratchingpostcu.com/,https://scratchingpostcu.com/,/images/cafes/the-scratching-post-champaign-il.jpg,https://scratchingpostcu.com/wp-content/uploads/2024/09/TSP-Logo-595-x-212-1.svg,$15 for 50 min,https://scratchingpostcu.com/cat-cafe-reservations/,2026-07-07,https://www.google.com/maps/search/?api=1&query=The%20Scratching%20Post%2C%20114%20East%20University%20Avenue%2C%20Champaign%2C%20IL%2C%20United%20States,https://maps.apple.com/?q=The+Scratching+Post&address=114+East+University+Avenue%2C+Champaign%2C+IL%2C+United+States&ll=40.1164732%2C-88.2380776,2026-07-07,Maps search link from curated name/address.,40.1164732,-88.2380776,active,2026-07-06,Promoted from OSM review; official site confirms cat lounge reservations and adoptable cats.
Give Purrs A Chance - Cat Cafe,51 Independence Street,Berkeley Springs,WV,US,https://givepurrsachance.org/,https://givepurrsachance.org/,/images/cafes/give-purrs-a-chance-cat-cafe-berkeley-springs-wv.jpg,https://storage.googleapis.com/wzsitethumbnails/site-45003671/800x500.jpg,$10,https://givepurrsachance.org/,2026-07-07,https://www.google.com/maps/search/?api=1&query=Give%20Purrs%20A%20Chance%20-%20Cat%20Cafe%2C%2051%20Independence%20Street%2C%20Berkeley%20Springs%2C%20WV%2C%20United%20States,https://maps.apple.com/?q=Give+Purrs+A+Chance+-+Cat+Cafe&address=51+Independence+Street%2C+Berkeley+Springs%2C+WV%2C+United+States&ll=39.6289206%2C-78.2270492,2026-07-07,Maps search link from curated name/address.,39.6289206,-78.2270492,active,2026-07-06,"Promoted from OSM review; official site confirms open visitor hours, free-roaming cats, and adoptable cats."
The Catitude Cafe,225 East 11th Street Suite #100,Sioux Falls,SD,US,https://www.thecattitudecatcafe.com/,https://www.thecattitudecatcafe.com/,/images/cafes/placeholder.png,https://www.thecattitudecatcafe.com/,Closed,https://www.thecattitudecatcafe.com/,2026-07-07,,,,,43.5445319,-96.7240388,closed,2026-07-06,"Promoted from OSM review; official site confirms address, cat room reservations, and adoptable cats. Manual review: closed; removed from active site."
Whiskers Cat Lounge,938 NW Kings Blvd,Corvallis,OR,US,https://whiskerscatlounge.square.site/,https://whiskerscatlounge.square.site/,/images/cafes/placeholder.png,https://whiskerscatlounge.square.site/,$10 / 50min,https://whiskerscatlounge.square.site/,2026-07-07,https://www.google.com/maps/search/?api=1&query=Whiskers%20Cat%20Lounge%2C%20938%20NW%20Kings%20Blvd%2C%20Corvallis%2C%20OR%2C%20United%20States,https://maps.apple.com/?q=Whiskers+Cat+Lounge&address=938+NW+Kings+Blvd%2C+Corvallis%2C+OR%2C+United+States&ll=44.5764508%2C-123.2753874,2026-07-07,Maps search link from curated name/address.,44.5764508,-123.2753874,active,2026-07-06,"Promoted from external baseline; official Square site confirms address, cat lounge visit sessions, and satellite adoption center for Heartland Humane."
Nabi Cat Cafe,2255 The Alameda,Santa Clara,CA,US,https://www.nabicatcafe.com/,https://www.nabicatcafe.com/,/images/cafes/placeholder.png,https://www.nabicatcafe.com/,$28 / hr,https://www.nabicatcafe.com/,2026-07-07,https://www.google.com/maps/search/?api=1&query=Nabi%20Cat%20Cafe%2C%202255%20The%20Alameda%2C%20Santa%20Clara%2C%20CA%2C%20United%20States,https://maps.apple.com/?q=Nabi+Cat+Cafe&address=2255+The+Alameda%2C+Santa+Clara%2C+CA%2C+United+States&ll=37.3446009%2C-121.9331760,2026-07-07,Maps search link from curated name/address.,37.3446009,-121.9331760,active,2026-07-06,"Added from web/news discovery; official site confirms address, cat lounge reservations, and adoptable rescue cats."
All the Single Kitties Cat Cafe,242 Main Street,Old Saybrook,CT,US,https://allthesinglekitties.org/,https://allthesinglekitties.org/,/images/cafes/all-the-single-kitties-cat-cafe-old-saybrook-ct.webp,http://allthesinglekitties.org/cdn/shop/files/IMG_7818_f4a571ee-5276-450f-83d8-2e7b9ad2b83f_1200x630.heic?v=1773428909,$15 for 25 min; $25 for 50 min,https://allthesinglekitties.org/,2026-07-07,https://www.google.com/maps/search/?api=1&query=All%20the%20Single%20Kitties%20Cat%20Cafe%2C%20242%20Main%20Street%2C%20Old%20Saybrook%2C%20CT%2C%20United%20States,https://maps.apple.com/?q=All+the+Single+Kitties+Cat+Cafe&address=242+Main+Street%2C+Old+Saybrook%2C+CT%2C+United+States&ll=41.2914240%2C-72.3758597,2026-07-07,Maps search link from curated name/address.,41.2914240,-72.3758597,active,2026-07-06,"Promoted from Connecticut baseline; official site confirms address, bookable kitty lounge visits, and adoptable rescue cats."
Perk and Paws Cat Cafe,100 Franklin Street,Torrington,CT,US,https://perkandpawscatcafe.com/,https://perkandpawscatcafe.com/,/images/cafes/perk-and-paws-cat-cafe-torrington-ct.webp,https://img1.wsimg.com/isteam/ip/3832a54c-9661-4780-862a-dca78c41031e/PandP%20Logo.png,$17 adult; $14 children 13 and under,https://perkandpawscatcafe.com/tickets,2026-07-07,https://www.google.com/maps/search/?api=1&query=Perk%20and%20Paws%20Cat%20Cafe%2C%20100%20Franklin%20Street%2C%20Torrington%2C%20CT%2C%20United%20States,https://maps.apple.com/?q=Perk+and+Paws+Cat+Cafe&address=100+Franklin+Street%2C+Torrington%2C+CT%2C+United+States&ll=41.8002110%2C-73.1177889,2026-07-07,Maps search link from curated name/address.,41.8002110,-73.1177889,active,2026-07-06,"Promoted from Connecticut baseline; official site confirms address, cat lounge sessions, and adoptable cats."
Marcies Angels Cat Cafe,3039 Main Street,Glastonbury,CT,US,https://www.marciesangelscatcafe.com/,https://www.marciesangelscatcafe.com/,/images/cafes/marcies-angels-cat-cafe-glastonbury-ct.png,"https://static.wixstatic.com/media/876826_4d798583810e4f7a978aa097d6b11d92~mv2.png/v1/crop/x_110,y_0,w_980,h_400,q_90,blur_2,enc_avif,quality_auto/876826_4d798583810e4f7a978aa097d6b11d92~mv2.png",$17.02 for 50 min,https://marciesangelscatcafe.as.me/schedule/56ba3105,2026-07-07,https://www.google.com/maps/search/?api=1&query=Marcies%20Angels%20Cat%20Cafe%2C%203039%20Main%20Street%2C%20Glastonbury%2C%20CT%2C%20United%20States,https://maps.apple.com/?q=Marcies+Angels+Cat+Cafe&address=3039+Main+Street%2C+Glastonbury%2C+CT%2C+United+States&ll=41.7269591%2C-72.6178151,2026-07-07,Maps search link from curated name/address.,41.7269591,-72.6178151,active,2026-07-06,"Promoted from Connecticut baseline; official site confirms address, cat lounge, and adoptable felines."
Cattfeinated Cat Cafe,159 E. Otterman St.,Greensburg,PA,US,https://www.greensburgcatcafe.com/,https://www.greensburgcatcafe.com/,/images/cafes/cattfeinated-cat-cafe-greensburg-pa.jpg,"https://static.wixstatic.com/media/2e3a934d8120406ba6b6751b822af769.jpg/v1/crop/x_694,y_0,w_1093,h_1688/fill/w_492,h_760,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/Multi-Colored%20Cat.jpg",$10 for 45 min,https://app.acuityscheduling.com/schedule/c608a58d,2026-07-07,https://www.google.com/maps/search/?api=1&query=Cattfeinated%20Cat%20Cafe%2C%20159%20E.%20Otterman%20St.%2C%20Greensburg%2C%20PA%2C%20United%20States,https://maps.apple.com/?q=Cattfeinated+Cat+Cafe&address=159+E.+Otterman+St.%2C+Greensburg%2C+PA%2C+United+States&ll=40.3041640%2C-79.5416906,2026-07-07,Maps search link from curated name/address.,40.3041640,-79.5416906,active,2026-07-06,"Promoted from Pittsburgh baseline; official site confirms address, cat playrooms, and adoptable cats."
Kitty Queen Cat Rescue,4552 McKnight Rd Suite 400,Pittsburgh,PA,US,https://kittyqueencatrescue.com/,https://kittyqueencatrescue.com/,/images/cafes/kitty-queen-cat-rescue-pittsburgh-pa.jpg,https://kittyqueencatrescue.com/wp-content/uploads/elementor/thumbs/cat-lounge1-1-e1772189628837-rjsq5w7q3anlglocou6a16vgszdveto59gzp8mtrwo.jpg,$5 / hr,https://kittyqueencatrescue.com/,2026-07-07,https://www.google.com/maps/search/?api=1&query=Kitty%20Queen%20Cat%20Rescue%2C%204552%20McKnight%20Rd%20Suite%20400%2C%20Pittsburgh%2C%20PA%2C%20United%20States,https://maps.apple.com/?q=Kitty+Queen+Cat+Rescue&address=4552+McKnight+Rd+Suite+400%2C+Pittsburgh%2C+PA%2C+United+States&ll=40.4987614%2C-80.0126672,2026-07-07,Maps search link from curated name/address.,40.4987614,-80.0126672,active,2026-07-06,"Promoted from Pittsburgh baseline; official site confirms address, cat lounge visits, and adoptable cats."
Cats N'At,73 Shenot Road,Wexford,PA,US,https://www.catspgh.com/,https://www.catspgh.com/,/images/cafes/cats-n-at-wexford-pa.png,"https://static.wixstatic.com/media/5c3343_8bfa6e1f8fdf4113af9549218a920c35~mv2.png/v1/fill/w_162,h_162,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/5c3343_8bfa6e1f8fdf4113af9549218a920c35~mv2.png",$10 for 30 min; $20 for 1 hr,https://www.catspgh.com/book-online,2026-07-07,https://www.google.com/maps/search/?api=1&query=Cats%20N'At%2C%2073%20Shenot%20Road%2C%20Wexford%2C%20PA%2C%20United%20States,https://maps.apple.com/?q=Cats+N%27At&address=73+Shenot+Road%2C+Wexford%2C+PA%2C+United+States&ll=40.6493250%2C-80.0797690,2026-07-07,Maps search link from curated name/address.,40.6493250,-80.0797690,active,2026-07-06,"Promoted from Pittsburgh baseline; official site confirms address, cat lounge, and adoption center."
Whisker Wonderland Cat Lounge,51 North Balph Avenue,Bellevue,PA,US,https://whiskerwonderlandcatlounge.com/,https://whiskerwonderlandcatlounge.com/,/images/cafes/whisker-wonderland-cat-lounge-bellevue-pa.jpg,https://whiskerwonderlandcatlounge.com/wp-content/uploads/2025/01/WW-main.jpg,$15 per hour,https://whiskerwonderlandcatlounge.com/,2026-07-07,https://www.google.com/maps/search/?api=1&query=Whisker%20Wonderland%20Cat%20Lounge%2C%2051%20North%20Balph%20Avenue%2C%20Bellevue%2C%20PA%2C%20United%20States,https://maps.apple.com/?q=Whisker+Wonderland+Cat+Lounge&address=51+North+Balph+Avenue%2C+Bellevue%2C+PA%2C+United+States&ll=40.4968210%2C-80.0548080,2026-07-07,Maps search link from curated name/address.,40.4968210,-80.0548080,active,2026-07-06,"Promoted from Pittsburgh baseline; official site confirms address, cat lounge visits, and adoptable/rescue cats."
Cozy Cats Cafe,330 Saginaw Rd.,Sanford,MI,US,https://www.cozycatscafe.com/,https://www.cozycatscafe.com/,/images/cafes/cozy-cats-cafe-sanford-mi.jpg,"https://static.wixstatic.com/media/d60eb0_a238101a678e4738bce47e2fd79577fe%7Emv2.jpg/v1/fit/w_2500,h_1330,al_c/d60eb0_a238101a678e4738bce47e2fd79577fe%7Emv2.jpg",$12 / hr,https://www.cozycatscafe.com/,2026-07-07,https://www.google.com/maps/search/?api=1&query=Cozy%20Cats%20Cafe%2C%20330%20Saginaw%20Rd.%2C%20Sanford%2C%20MI%2C%20United%20States,https://maps.apple.com/?q=Cozy+Cats+Cafe&address=330+Saginaw+Rd.%2C+Sanford%2C+MI%2C+United+States&ll=43.6725867%2C-84.3818384,2026-07-07,Maps search link from curated name/address.,43.6725867,-84.3818384,active,2026-07-06,"Added from recent-news discovery; official site confirms address, cat room visits, and cats from local rescue."
The Kitty Beautiful,360 State Lane,Orlando,FL,US,https://thekittybeautiful.com/,https://thekittybeautiful.com/,/images/cafes/the-kitty-beautiful-orlando-fl.png,https://thekittybeautiful.com/images/logo.png,$15+tax for 1 hr; $8+tax for 30 min,https://www.thekittybeautiful.com/,2026-07-07,https://www.google.com/maps/search/?api=1&query=The%20Kitty%20Beautiful%2C%20360%20State%20Lane%2C%20Orlando%2C%20FL%2C%20United%20States,https://maps.apple.com/?q=The+Kitty+Beautiful&address=360+State+Lane%2C+Orlando%2C+FL%2C+United+States&ll=28.5468430%2C-81.3803744,2026-07-07,Maps search link from curated name/address.,28.5468430,-81.3803744,active,2026-07-06,"Promoted from external directory; official site confirms address, cat lounge reservations, and adoptable cats."
Orlando Cat Cafe,532 Cagan Park Ave.,Clermont,FL,US,https://www.orlandocatcafe.com/,https://www.orlandocatcafe.com/,/images/cafes/orlando-cat-cafe-clermont-fl.jpg,https://www.orlandocatcafe.com/wp-content/uploads/2022/06/orlando-cat-cafe.jpg,$13 adult; $11 child,https://www.orlandocatcafe.com/,2026-07-07,https://www.google.com/maps/search/?api=1&query=Orlando%20Cat%20Cafe%2C%20532%20Cagan%20Park%20Ave.%2C%20Clermont%2C%20FL%2C%20United%20States,https://maps.apple.com/?q=Orlando+Cat+Cafe&address=532+Cagan+Park+Ave.%2C+Clermont%2C+FL%2C+United+States&ll=28.3543551%2C-81.6778594,2026-07-07,Maps search link from curated name/address.,28.3543551,-81.6778594,active,2026-07-06,"Promoted from external directory; official site confirms address, cat play/adoption area, and adoptable cats."
Tiny Lions Lounge & Adoption Center,5245 Jackson Rd,Ann Arbor,MI,US,https://www.tinylions.org/,https://www.tinylions.org/,/images/cafes/tiny-lions-lounge-adoption-center-ann-arbor-mi.jpg,"https://static.wixstatic.com/media/6008b3_7725b7ffce424b42a201bf5a08e06f16%7Emv2.jpg/v1/fit/w_2500,h_1330,al_c/6008b3_7725b7ffce424b42a201bf5a08e06f16%7Emv2.jpg",$10/hour; $6/half hour,https://www.tinylions.org/,2026-07-07,https://www.google.com/maps/search/?api=1&query=Tiny%20Lions%20Lounge%20%26%20Adoption%20Center%2C%205245%20Jackson%20Rd%2C%20Ann%20Arbor%2C%20MI%2C%20United%20States,https://maps.apple.com/?q=Tiny+Lions+Lounge+%26+Adoption+Center&address=5245+Jackson+Rd%2C+Ann+Arbor%2C+MI%2C+United+States&ll=42.2869448%2C-83.8339731,2026-07-07,Maps search link from curated name/address.,42.2869448,-83.8339731,active,2026-07-06,"Promoted from external directory; official site confirms address, reservations, cat lounge, and adoptable cats."
Kzoo Cat Cafe and Rescue,4221 S Westnedge,Kalamazoo,MI,US,https://www.kzoocatcafe.com/,https://www.kzoocatcafe.com/,/images/cafes/kzoo-cat-cafe-and-rescue-kalamazoo-mi.png,https://www.kzoocatcafe.com/uploads/9/8/3/9/98393606/donate_orig.png,$15 regular; $10 student/under 18,https://www.kzoocatcafe.com/cat-cafe-infofaq.html,2026-07-07,https://www.google.com/maps/search/?api=1&query=Kzoo%20Cat%20Cafe%20and%20Rescue%2C%204221%20S%20Westnedge%2C%20Kalamazoo%2C%20MI%2C%20United%20States,https://maps.apple.com/?q=Kzoo+Cat+Cafe+and+Rescue&address=4221+S+Westnedge%2C+Kalamazoo%2C+MI%2C+United+States&ll=42.2487127%2C-85.5892535,2026-07-07,Maps search link from curated name/address.,42.2487127,-85.5892535,active,2026-07-06,"Promoted from external directory; official site confirms address, bookable visits, cat interaction, and adoptable cats."
Felius Cat Cafe,5015 Dodge St Suite #101,Omaha,NE,US,https://felius.org/,https://felius.org/,/images/cafes/placeholder.png,https://felius.org/,$10 for 30 min; $18 for 1 hr,https://felius.org/,2026-07-07,https://www.google.com/maps/search/?api=1&query=Felius%20Cat%20Cafe%2C%205015%20Dodge%20St%20Suite%20%23101%2C%20Omaha%2C%20NE%2C%20United%20States,https://maps.apple.com/?q=Felius+Cat+Cafe&address=5015+Dodge+St+Suite+%23101%2C+Omaha%2C+NE%2C+United+States&ll=41.2594713%2C-95.9912406,2026-07-07,Maps search link from curated name/address.,41.2594713,-95.9912406,active,2026-07-06,"Promoted from external directory; official site confirms address, cat playroom sessions, and adoptable cats."
MeWow Cat Cafe,4161 E. Swamp Road,Doylestown,PA,US,https://mewow.cafe/,https://mewow.cafe/,/images/cafes/mewow-cat-cafe-doylestown-pa.jpg,https://mewow.cafe/wp-content/uploads/2024/02/20240218_143910-e1708626763775.jpg,$24 / hr,https://mewow.cafe/,2026-07-07,https://www.google.com/maps/search/?api=1&query=MeWow%20Cat%20Cafe%2C%204161%20E.%20Swamp%20Road%2C%20Doylestown%2C%20PA%2C%20United%20States,https://maps.apple.com/?q=MeWow+Cat+Cafe&address=4161+E.+Swamp+Road%2C+Doylestown%2C+PA%2C+United+States&ll=40.3277662%2C-75.1282294,2026-07-07,Maps search link from curated name/address.,40.3277662,-75.1282294,active,2026-07-06,"Promoted from external directory; official site confirms address, reservations, cat interaction, and adoptable cats."
Cat Nook Cafe,18 W. Winona Ave,Norwood,PA,US,https://catnookcafe.com/,https://catnookcafe.com/,/images/cafes/placeholder.png,https://catnookcafe.com/,$6 for 15 min; $8 for 30 min; $12 for 1 hr,https://catnookcafe.com/,2026-07-07,https://www.google.com/maps/search/?api=1&query=Cat%20Nook%20Cafe%2C%2018%20W.%20Winona%20Ave%2C%20Norwood%2C%20PA%2C%20United%20States,https://maps.apple.com/?q=Cat+Nook+Cafe&address=18+W.+Winona+Ave%2C+Norwood%2C+PA%2C+United+States&ll=39.8892892%2C-75.3000537,2026-07-07,Maps search link from curated name/address.,39.8892892,-75.3000537,active,2026-07-06,"Promoted from external directory; official site confirms address, cat lounge reservations, and adoptable cats."
Le Cat Cafe,2713 W. Girard Ave,Philadelphia,PA,US,https://www.lecatcafe.org/,https://www.lecatcafe.org/,/images/cafes/placeholder.png,https://www.lecatcafe.org/,$17 for 60 min,https://lecatcafe.org/scheduling/,2026-07-07,https://www.google.com/maps/search/?api=1&query=Le%20Cat%20Cafe%2C%202713%20W.%20Girard%20Ave%2C%20Philadelphia%2C%20PA%2C%20United%20States,https://maps.apple.com/?q=Le+Cat+Cafe&address=2713+W.+Girard+Ave%2C+Philadelphia%2C+PA%2C+United+States&ll=39.9745068%2C-75.1808815,2026-07-07,Maps search link from curated name/address.,39.9745068,-75.1808815,active,2026-07-06,"Promoted from external directory; official site confirms address, booking/visit flow, cafe cats, and adoption platform."
